,id,data_type,ttg_type,error_type,filename,path
3198,ID_003198,metal_nut,train,good,070.png,../data/metal_nut/train/good/070.png
3199,ID_003199,metal_nut,train,good,212.png,../data/metal_nut/train/good/212.png
3200,ID_003200,metal_nut,train,good,178.png,../data/metal_nut/train/good/178.png
3201,ID_003201,metal_nut,train,good,148.png,../data/metal_nut/train/good/148.png
3202,ID_003202,metal_nut,train,good,182.png,../data/metal_nut/train/good/182.png
3203,ID_003203,metal_nut,train,good,146.png,../data/metal_nut/train/good/146.png
3204,ID_003204,metal_nut,train,good,118.png,../data/metal_nut/train/good/118.png
3205,ID_003205,metal_nut,train,good,203.png,../data/metal_nut/train/good/203.png
3206,ID_003206,metal_nut,train,good,043.png,../data/metal_nut/train/good/043.png
3207,ID_003207,metal_nut,train,good,067.png,../data/metal_nut/train/good/067.png
3208,ID_003208,metal_nut,train,good,165.png,../data/metal_nut/train/good/165.png
3209,ID_003209,metal_nut,train,good,139.png,../data/metal_nut/train/good/139.png
3210,ID_003210,metal_nut,train,good,027.png,../data/metal_nut/train/good/027.png
3211,ID_003211,metal_nut,train,good,010.png,../data/metal_nut/train/good/010.png
3212,ID_003212,metal_nut,train,good,137.png,../data/metal_nut/train/good/137.png
3213,ID_003213,metal_nut,train,good,125.png,../data/metal_nut/train/good/125.png
3214,ID_003214,metal_nut,train,good,163.png,../data/metal_nut/train/good/163.png
3215,ID_003215,metal_nut,train,good,014.png,../data/metal_nut/train/good/014.png
3216,ID_003216,metal_nut,train,good,209.png,../data/metal_nut/train/good/209.png
3217,ID_003217,metal_nut,train,good,128.png,../data/metal_nut/train/good/128.png
3218,ID_003218,metal_nut,train,good,091.png,../data/metal_nut/train/good/091.png
3219,ID_003219,metal_nut,train,good,100.png,../data/metal_nut/train/good/100.png
3220,ID_003220,metal_nut,train,good,041.png,../data/metal_nut/train/good/041.png
3221,ID_003221,metal_nut,train,good,107.png,../data/metal_nut/train/good/107.png
3222,ID_003222,metal_nut,train,good,077.png,../data/metal_nut/train/good/077.png
3223,ID_003223,metal_nut,train,good,142.png,../data/metal_nut/train/good/142.png
3224,ID_003224,metal_nut,train,good,160.png,../data/metal_nut/train/good/160.png
3225,ID_003225,metal_nut,train,good,174.png,../data/metal_nut/train/good/174.png
3226,ID_003226,metal_nut,train,good,029.png,../data/metal_nut/train/good/029.png
3227,ID_003227,metal_nut,train,good,166.png,../data/metal_nut/train/good/166.png
3228,ID_003228,metal_nut,train,good,170.png,../data/metal_nut/train/good/170.png
3229,ID_003229,metal_nut,train,good,189.png,../data/metal_nut/train/good/189.png
3230,ID_003230,metal_nut,train,good,004.png,../data/metal_nut/train/good/004.png
3231,ID_003231,metal_nut,train,good,145.png,../data/metal_nut/train/good/145.png
3232,ID_003232,metal_nut,train,good,011.png,../data/metal_nut/train/good/011.png
3233,ID_003233,metal_nut,train,good,068.png,../data/metal_nut/train/good/068.png
3234,ID_003234,metal_nut,train,good,047.png,../data/metal_nut/train/good/047.png
3235,ID_003235,metal_nut,train,good,180.png,../data/metal_nut/train/good/180.png
3236,ID_003236,metal_nut,train,good,121.png,../data/metal_nut/train/good/121.png
3237,ID_003237,metal_nut,train,good,083.png,../data/metal_nut/train/good/083.png
3238,ID_003238,metal_nut,train,good,038.png,../data/metal_nut/train/good/038.png
3239,ID_003239,metal_nut,train,good,037.png,../data/metal_nut/train/good/037.png
3240,ID_003240,metal_nut,train,good,153.png,../data/metal_nut/train/good/153.png
3241,ID_003241,metal_nut,train,good,008.png,../data/metal_nut/train/good/008.png
3242,ID_003242,metal_nut,train,good,183.png,../data/metal_nut/train/good/183.png
3243,ID_003243,metal_nut,train,good,084.png,../data/metal_nut/train/good/084.png
3244,ID_003244,metal_nut,train,good,200.png,../data/metal_nut/train/good/200.png
3245,ID_003245,metal_nut,train,good,124.png,../data/metal_nut/train/good/124.png
3246,ID_003246,metal_nut,train,good,109.png,../data/metal_nut/train/good/109.png
3247,ID_003247,metal_nut,train,good,097.png,../data/metal_nut/train/good/097.png
3248,ID_003248,metal_nut,train,good,113.png,../data/metal_nut/train/good/113.png
3249,ID_003249,metal_nut,train,good,132.png,../data/metal_nut/train/good/132.png
3250,ID_003250,metal_nut,train,good,102.png,../data/metal_nut/train/good/102.png
3251,ID_003251,metal_nut,train,good,210.png,../data/metal_nut/train/good/210.png
3252,ID_003252,metal_nut,train,good,019.png,../data/metal_nut/train/good/019.png
3253,ID_003253,metal_nut,train,good,158.png,../data/metal_nut/train/good/158.png
3254,ID_003254,metal_nut,train,good,105.png,../data/metal_nut/train/good/105.png
3255,ID_003255,metal_nut,train,good,090.png,../data/metal_nut/train/good/090.png
3256,ID_003256,metal_nut,train,good,065.png,../data/metal_nut/train/good/065.png
3257,ID_003257,metal_nut,train,good,208.png,../data/metal_nut/train/good/208.png
3258,ID_003258,metal_nut,train,good,009.png,../data/metal_nut/train/good/009.png
3259,ID_003259,metal_nut,train,good,218.png,../data/metal_nut/train/good/218.png
3260,ID_003260,metal_nut,train,good,082.png,../data/metal_nut/train/good/082.png
3261,ID_003261,metal_nut,train,good,172.png,../data/metal_nut/train/good/172.png
3262,ID_003262,metal_nut,train,good,021.png,../data/metal_nut/train/good/021.png
3263,ID_003263,metal_nut,train,good,062.png,../data/metal_nut/train/good/062.png
3264,ID_003264,metal_nut,train,good,042.png,../data/metal_nut/train/good/042.png
3265,ID_003265,metal_nut,train,good,103.png,../data/metal_nut/train/good/103.png
3266,ID_003266,metal_nut,train,good,134.png,../data/metal_nut/train/good/134.png
3267,ID_003267,metal_nut,train,good,154.png,../data/metal_nut/train/good/154.png
3268,ID_003268,metal_nut,train,good,060.png,../data/metal_nut/train/good/060.png
3269,ID_003269,metal_nut,train,good,056.png,../data/metal_nut/train/good/056.png
3270,ID_003270,metal_nut,train,good,108.png,../data/metal_nut/train/good/108.png
3271,ID_003271,metal_nut,train,good,012.png,../data/metal_nut/train/good/012.png
3272,ID_003272,metal_nut,train,good,147.png,../data/metal_nut/train/good/147.png
3273,ID_003273,metal_nut,train,good,191.png,../data/metal_nut/train/good/191.png
3274,ID_003274,metal_nut,train,good,086.png,../data/metal_nut/train/good/086.png
3275,ID_003275,metal_nut,train,good,063.png,../data/metal_nut/train/good/063.png
3276,ID_003276,metal_nut,train,good,054.png,../data/metal_nut/train/good/054.png
3277,ID_003277,metal_nut,train,good,076.png,../data/metal_nut/train/good/076.png
3278,ID_003278,metal_nut,train,good,093.png,../data/metal_nut/train/good/093.png
3279,ID_003279,metal_nut,train,good,213.png,../data/metal_nut/train/good/213.png
3280,ID_003280,metal_nut,train,good,018.png,../data/metal_nut/train/good/018.png
3281,ID_003281,metal_nut,train,good,057.png,../data/metal_nut/train/good/057.png
3282,ID_003282,metal_nut,train,good,025.png,../data/metal_nut/train/good/025.png
3283,ID_003283,metal_nut,train,good,096.png,../data/metal_nut/train/good/096.png
3284,ID_003284,metal_nut,train,good,015.png,../data/metal_nut/train/good/015.png
3285,ID_003285,metal_nut,train,good,022.png,../data/metal_nut/train/good/022.png
3286,ID_003286,metal_nut,train,good,007.png,../data/metal_nut/train/good/007.png
3287,ID_003287,metal_nut,train,good,201.png,../data/metal_nut/train/good/201.png
3288,ID_003288,metal_nut,train,good,207.png,../data/metal_nut/train/good/207.png
3289,ID_003289,metal_nut,train,good,050.png,../data/metal_nut/train/good/050.png
3290,ID_003290,metal_nut,train,good,202.png,../data/metal_nut/train/good/202.png
3291,ID_003291,metal_nut,train,good,055.png,../data/metal_nut/train/good/055.png
3292,ID_003292,metal_nut,train,good,002.png,../data/metal_nut/train/good/002.png
3293,ID_003293,metal_nut,test,scratch,001.png,../data/metal_nut/test/scratch/001.png
3294,ID_003294,metal_nut,test,scratch,020.png,../data/metal_nut/test/scratch/020.png
3295,ID_003295,metal_nut,test,scratch,017.png,../data/metal_nut/test/scratch/017.png
3296,ID_003296,metal_nut,test,scratch,000.png,../data/metal_nut/test/scratch/000.png
3297,ID_003297,metal_nut,test,scratch,003.png,../data/metal_nut/test/scratch/003.png
3298,ID_003298,metal_nut,test,scratch,005.png,../data/metal_nut/test/scratch/005.png
3299,ID_003299,metal_nut,test,scratch,006.png,../data/metal_nut/test/scratch/006.png
3300,ID_003300,metal_nut,test,scratch,013.png,../data/metal_nut/test/scratch/013.png
3301,ID_003301,metal_nut,test,scratch,016.png,../data/metal_nut/test/scratch/016.png
3302,ID_003302,metal_nut,test,scratch,010.png,../data/metal_nut/test/scratch/010.png
3303,ID_003303,metal_nut,test,scratch,014.png,../data/metal_nut/test/scratch/014.png
3304,ID_003304,metal_nut,test,scratch,004.png,../data/metal_nut/test/scratch/004.png
3305,ID_003305,metal_nut,test,scratch,011.png,../data/metal_nut/test/scratch/011.png
3306,ID_003306,metal_nut,test,scratch,008.png,../data/metal_nut/test/scratch/008.png
3307,ID_003307,metal_nut,test,scratch,019.png,../data/metal_nut/test/scratch/019.png
3308,ID_003308,metal_nut,test,scratch,009.png,../data/metal_nut/test/scratch/009.png
3309,ID_003309,metal_nut,test,scratch,021.png,../data/metal_nut/test/scratch/021.png
3310,ID_003310,metal_nut,test,scratch,012.png,../data/metal_nut/test/scratch/012.png
3311,ID_003311,metal_nut,test,scratch,018.png,../data/metal_nut/test/scratch/018.png
3312,ID_003312,metal_nut,test,scratch,015.png,../data/metal_nut/test/scratch/015.png
3313,ID_003313,metal_nut,test,scratch,022.png,../data/metal_nut/test/scratch/022.png
3314,ID_003314,metal_nut,test,scratch,007.png,../data/metal_nut/test/scratch/007.png
3315,ID_003315,metal_nut,test,scratch,002.png,../data/metal_nut/test/scratch/002.png
3316,ID_003316,metal_nut,test,good,001.png,../data/metal_nut/test/good/001.png
3317,ID_003317,metal_nut,test,good,020.png,../data/metal_nut/test/good/020.png
3318,ID_003318,metal_nut,test,good,017.png,../data/metal_nut/test/good/017.png
3319,ID_003319,metal_nut,test,good,000.png,../data/metal_nut/test/good/000.png
3320,ID_003320,metal_nut,test,good,003.png,../data/metal_nut/test/good/003.png
3321,ID_003321,metal_nut,test,good,005.png,../data/metal_nut/test/good/005.png
3322,ID_003322,metal_nut,test,good,006.png,../data/metal_nut/test/good/006.png
3323,ID_003323,metal_nut,test,good,013.png,../data/metal_nut/test/good/013.png
3324,ID_003324,metal_nut,test,good,016.png,../data/metal_nut/test/good/016.png
3325,ID_003325,metal_nut,test,good,010.png,../data/metal_nut/test/good/010.png
3326,ID_003326,metal_nut,test,good,014.png,../data/metal_nut/test/good/014.png
3327,ID_003327,metal_nut,test,good,004.png,../data/metal_nut/test/good/004.png
3328,ID_003328,metal_nut,test,good,011.png,../data/metal_nut/test/good/011.png
3329,ID_003329,metal_nut,test,good,008.png,../data/metal_nut/test/good/008.png
3330,ID_003330,metal_nut,test,good,019.png,../data/metal_nut/test/good/019.png
3331,ID_003331,metal_nut,test,good,009.png,../data/metal_nut/test/good/009.png
3332,ID_003332,metal_nut,test,good,021.png,../data/metal_nut/test/good/021.png
3333,ID_003333,metal_nut,test,good,012.png,../data/metal_nut/test/good/012.png
3334,ID_003334,metal_nut,test,good,018.png,../data/metal_nut/test/good/018.png
3335,ID_003335,metal_nut,test,good,015.png,../data/metal_nut/test/good/015.png
3336,ID_003336,metal_nut,test,good,007.png,../data/metal_nut/test/good/007.png
3337,ID_003337,metal_nut,test,good,002.png,../data/metal_nut/test/good/002.png
3338,ID_003338,metal_nut,test,flip,001.png,../data/metal_nut/test/flip/001.png
3339,ID_003339,metal_nut,test,flip,020.png,../data/metal_nut/test/flip/020.png
3340,ID_003340,metal_nut,test,flip,017.png,../data/metal_nut/test/flip/017.png
3341,ID_003341,metal_nut,test,flip,000.png,../data/metal_nut/test/flip/000.png
3342,ID_003342,metal_nut,test,flip,003.png,../data/metal_nut/test/flip/003.png
3343,ID_003343,metal_nut,test,flip,005.png,../data/metal_nut/test/flip/005.png
3344,ID_003344,metal_nut,test,flip,006.png,../data/metal_nut/test/flip/006.png
3345,ID_003345,metal_nut,test,flip,013.png,../data/metal_nut/test/flip/013.png
3346,ID_003346,metal_nut,test,flip,016.png,../data/metal_nut/test/flip/016.png
3347,ID_003347,metal_nut,test,flip,010.png,../data/metal_nut/test/flip/010.png
3348,ID_003348,metal_nut,test,flip,014.png,../data/metal_nut/test/flip/014.png
3349,ID_003349,metal_nut,test,flip,004.png,../data/metal_nut/test/flip/004.png
3350,ID_003350,metal_nut,test,flip,011.png,../data/metal_nut/test/flip/011.png
3351,ID_003351,metal_nut,test,flip,008.png,../data/metal_nut/test/flip/008.png
3352,ID_003352,metal_nut,test,flip,019.png,../data/metal_nut/test/flip/019.png
3353,ID_003353,metal_nut,test,flip,009.png,../data/metal_nut/test/flip/009.png
3354,ID_003354,metal_nut,test,flip,021.png,../data/metal_nut/test/flip/021.png
3355,ID_003355,metal_nut,test,flip,012.png,../data/metal_nut/test/flip/012.png
3356,ID_003356,metal_nut,test,flip,018.png,../data/metal_nut/test/flip/018.png
3357,ID_003357,metal_nut,test,flip,015.png,../data/metal_nut/test/flip/015.png
3358,ID_003358,metal_nut,test,flip,022.png,../data/metal_nut/test/flip/022.png
3359,ID_003359,metal_nut,test,flip,007.png,../data/metal_nut/test/flip/007.png
3360,ID_003360,metal_nut,test,flip,002.png,../data/metal_nut/test/flip/002.png
3361,ID_003361,metal_nut,test,color,001.png,../data/metal_nut/test/color/001.png
3362,ID_003362,metal_nut,test,color,020.png,../data/metal_nut/test/color/020.png
3363,ID_003363,metal_nut,test,color,017.png,../data/metal_nut/test/color/017.png
3364,ID_003364,metal_nut,test,color,000.png,../data/metal_nut/test/color/000.png
3365,ID_003365,metal_nut,test,color,003.png,../data/metal_nut/test/color/003.png
3366,ID_003366,metal_nut,test,color,005.png,../data/metal_nut/test/color/005.png
3367,ID_003367,metal_nut,test,color,006.png,../data/metal_nut/test/color/006.png
3368,ID_003368,metal_nut,test,color,013.png,../data/metal_nut/test/color/013.png
3369,ID_003369,metal_nut,test,color,016.png,../data/metal_nut/test/color/016.png
3370,ID_003370,metal_nut,test,color,010.png,../data/metal_nut/test/color/010.png
3371,ID_003371,metal_nut,test,color,014.png,../data/metal_nut/test/color/014.png
3372,ID_003372,metal_nut,test,color,004.png,../data/metal_nut/test/color/004.png
3373,ID_003373,metal_nut,test,color,011.png,../data/metal_nut/test/color/011.png
3374,ID_003374,metal_nut,test,color,008.png,../data/metal_nut/test/color/008.png
3375,ID_003375,metal_nut,test,color,019.png,../data/metal_nut/test/color/019.png
3376,ID_003376,metal_nut,test,color,009.png,../data/metal_nut/test/color/009.png
3377,ID_003377,metal_nut,test,color,021.png,../data/metal_nut/test/color/021.png
3378,ID_003378,metal_nut,test,color,012.png,../data/metal_nut/test/color/012.png
3379,ID_003379,metal_nut,test,color,018.png,../data/metal_nut/test/color/018.png
3380,ID_003380,metal_nut,test,color,015.png,../data/metal_nut/test/color/015.png
3381,ID_003381,metal_nut,test,color,007.png,../data/metal_nut/test/color/007.png
3382,ID_003382,metal_nut,test,color,002.png,../data/metal_nut/test/color/002.png
3383,ID_003383,metal_nut,test,bent,001.png,../data/metal_nut/test/bent/001.png
3384,ID_003384,metal_nut,test,bent,020.png,../data/metal_nut/test/bent/020.png
3385,ID_003385,metal_nut,test,bent,024.png,../data/metal_nut/test/bent/024.png
3386,ID_003386,metal_nut,test,bent,017.png,../data/metal_nut/test/bent/017.png
3387,ID_003387,metal_nut,test,bent,000.png,../data/metal_nut/test/bent/000.png
3388,ID_003388,metal_nut,test,bent,003.png,../data/metal_nut/test/bent/003.png
3389,ID_003389,metal_nut,test,bent,005.png,../data/metal_nut/test/bent/005.png
3390,ID_003390,metal_nut,test,bent,023.png,../data/metal_nut/test/bent/023.png
3391,ID_003391,metal_nut,test,bent,006.png,../data/metal_nut/test/bent/006.png
3392,ID_003392,metal_nut,test,bent,013.png,../data/metal_nut/test/bent/013.png
3393,ID_003393,metal_nut,test,bent,016.png,../data/metal_nut/test/bent/016.png
3394,ID_003394,metal_nut,test,bent,010.png,../data/metal_nut/test/bent/010.png
3395,ID_003395,metal_nut,test,bent,014.png,../data/metal_nut/test/bent/014.png
3396,ID_003396,metal_nut,test,bent,004.png,../data/metal_nut/test/bent/004.png
3397,ID_003397,metal_nut,test,bent,011.png,../data/metal_nut/test/bent/011.png
3398,ID_003398,metal_nut,test,bent,008.png,../data/metal_nut/test/bent/008.png
3399,ID_003399,metal_nut,test,bent,019.png,../data/metal_nut/test/bent/019.png
3400,ID_003400,metal_nut,test,bent,009.png,../data/metal_nut/test/bent/009.png
3401,ID_003401,metal_nut,test,bent,021.png,../data/metal_nut/test/bent/021.png
3402,ID_003402,metal_nut,test,bent,012.png,../data/metal_nut/test/bent/012.png
3403,ID_003403,metal_nut,test,bent,018.png,../data/metal_nut/test/bent/018.png
3404,ID_003404,metal_nut,test,bent,015.png,../data/metal_nut/test/bent/015.png
3405,ID_003405,metal_nut,test,bent,022.png,../data/metal_nut/test/bent/022.png
3406,ID_003406,metal_nut,test,bent,007.png,../data/metal_nut/test/bent/007.png
3407,ID_003407,metal_nut,test,bent,002.png,../data/metal_nut/test/bent/002.png
3408,ID_003408,tile,ground_truth,rough,006_mask.png,../data/tile/ground_truth/rough/006_mask.png
3409,ID_003409,tile,ground_truth,rough,003_mask.png,../data/tile/ground_truth/rough/003_mask.png
3410,ID_003410,tile,ground_truth,rough,001_mask.png,../data/tile/ground_truth/rough/001_mask.png
3411,ID_003411,tile,ground_truth,rough,000_mask.png,../data/tile/ground_truth/rough/000_mask.png
3412,ID_003412,tile,ground_truth,rough,004_mask.png,../data/tile/ground_truth/rough/004_mask.png
3413,ID_003413,tile,ground_truth,rough,014_mask.png,../data/tile/ground_truth/rough/014_mask.png
3414,ID_003414,tile,ground_truth,rough,011_mask.png,../data/tile/ground_truth/rough/011_mask.png
3415,ID_003415,tile,ground_truth,rough,002_mask.png,../data/tile/ground_truth/rough/002_mask.png
3416,ID_003416,tile,ground_truth,rough,005_mask.png,../data/tile/ground_truth/rough/005_mask.png
3417,ID_003417,tile,ground_truth,rough,012_mask.png,../data/tile/ground_truth/rough/012_mask.png
3418,ID_003418,tile,ground_truth,rough,008_mask.png,../data/tile/ground_truth/rough/008_mask.png
3419,ID_003419,tile,ground_truth,rough,013_mask.png,../data/tile/ground_truth/rough/013_mask.png
3420,ID_003420,tile,ground_truth,rough,010_mask.png,../data/tile/ground_truth/rough/010_mask.png
3421,ID_003421,tile,ground_truth,rough,007_mask.png,../data/tile/ground_truth/rough/007_mask.png
3422,ID_003422,tile,ground_truth,rough,009_mask.png,../data/tile/ground_truth/rough/009_mask.png
3423,ID_003423,tile,ground_truth,glue_strip,006_mask.png,../data/tile/ground_truth/glue_strip/006_mask.png
3424,ID_003424,tile,ground_truth,glue_strip,003_mask.png,../data/tile/ground_truth/glue_strip/003_mask.png
3425,ID_003425,tile,ground_truth,glue_strip,015_mask.png,../data/tile/ground_truth/glue_strip/015_mask.png
3426,ID_003426,tile,ground_truth,glue_strip,001_mask.png,../data/tile/ground_truth/glue_strip/001_mask.png
3427,ID_003427,tile,ground_truth,glue_strip,000_mask.png,../data/tile/ground_truth/glue_strip/000_mask.png
3428,ID_003428,tile,ground_truth,glue_strip,004_mask.png,../data/tile/ground_truth/glue_strip/004_mask.png
3429,ID_003429,tile,ground_truth,glue_strip,014_mask.png,../data/tile/ground_truth/glue_strip/014_mask.png
3430,ID_003430,tile,ground_truth,glue_strip,016_mask.png,../data/tile/ground_truth/glue_strip/016_mask.png
3431,ID_003431,tile,ground_truth,glue_strip,011_mask.png,../data/tile/ground_truth/glue_strip/011_mask.png
3432,ID_003432,tile,ground_truth,glue_strip,002_mask.png,../data/tile/ground_truth/glue_strip/002_mask.png
3433,ID_003433,tile,ground_truth,glue_strip,005_mask.png,../data/tile/ground_truth/glue_strip/005_mask.png
3434,ID_003434,tile,ground_truth,glue_strip,012_mask.png,../data/tile/ground_truth/glue_strip/012_mask.png
3435,ID_003435,tile,ground_truth,glue_strip,008_mask.png,../data/tile/ground_truth/glue_strip/008_mask.png
3436,ID_003436,tile,ground_truth,glue_strip,013_mask.png,../data/tile/ground_truth/glue_strip/013_mask.png
3437,ID_003437,tile,ground_truth,glue_strip,010_mask.png,../data/tile/ground_truth/glue_strip/010_mask.png
3438,ID_003438,tile,ground_truth,glue_strip,007_mask.png,../data/tile/ground_truth/glue_strip/007_mask.png
3439,ID_003439,tile,ground_truth,glue_strip,017_mask.png,../data/tile/ground_truth/glue_strip/017_mask.png
3440,ID_003440,tile,ground_truth,glue_strip,009_mask.png,../data/tile/ground_truth/glue_strip/009_mask.png
3441,ID_003441,tile,ground_truth,oil,006_mask.png,../data/tile/ground_truth/oil/006_mask.png
3442,ID_003442,tile,ground_truth,oil,003_mask.png,../data/tile/ground_truth/oil/003_mask.png
3443,ID_003443,tile,ground_truth,oil,015_mask.png,../data/tile/ground_truth/oil/015_mask.png
3444,ID_003444,tile,ground_truth,oil,001_mask.png,../data/tile/ground_truth/oil/001_mask.png
3445,ID_003445,tile,ground_truth,oil,000_mask.png,../data/tile/ground_truth/oil/000_mask.png
3446,ID_003446,tile,ground_truth,oil,004_mask.png,../data/tile/ground_truth/oil/004_mask.png
3447,ID_003447,tile,ground_truth,oil,014_mask.png,../data/tile/ground_truth/oil/014_mask.png
3448,ID_003448,tile,ground_truth,oil,016_mask.png,../data/tile/ground_truth/oil/016_mask.png
3449,ID_003449,tile,ground_truth,oil,011_mask.png,../data/tile/ground_truth/oil/011_mask.png
3450,ID_003450,tile,ground_truth,oil,002_mask.png,../data/tile/ground_truth/oil/002_mask.png
3451,ID_003451,tile,ground_truth,oil,005_mask.png,../data/tile/ground_truth/oil/005_mask.png
3452,ID_003452,tile,ground_truth,oil,012_mask.png,../data/tile/ground_truth/oil/012_mask.png
3453,ID_003453,tile,ground_truth,oil,008_mask.png,../data/tile/ground_truth/oil/008_mask.png
3454,ID_003454,tile,ground_truth,oil,013_mask.png,../data/tile/ground_truth/oil/013_mask.png
3455,ID_003455,tile,ground_truth,oil,010_mask.png,../data/tile/ground_truth/oil/010_mask.png
3456,ID_003456,tile,ground_truth,oil,007_mask.png,../data/tile/ground_truth/oil/007_mask.png
3457,ID_003457,tile,ground_truth,oil,017_mask.png,../data/tile/ground_truth/oil/017_mask.png
3458,ID_003458,tile,ground_truth,oil,009_mask.png,../data/tile/ground_truth/oil/009_mask.png
3459,ID_003459,tile,ground_truth,crack,006_mask.png,../data/tile/ground_truth/crack/006_mask.png
3460,ID_003460,tile,ground_truth,crack,003_mask.png,../data/tile/ground_truth/crack/003_mask.png
3461,ID_003461,tile,ground_truth,crack,015_mask.png,../data/tile/ground_truth/crack/015_mask.png
3462,ID_003462,tile,ground_truth,crack,001_mask.png,../data/tile/ground_truth/crack/001_mask.png
3463,ID_003463,tile,ground_truth,crack,000_mask.png,../data/tile/ground_truth/crack/000_mask.png
3464,ID_003464,tile,ground_truth,crack,004_mask.png,../data/tile/ground_truth/crack/004_mask.png
3465,ID_003465,tile,ground_truth,crack,014_mask.png,../data/tile/ground_truth/crack/014_mask.png
3466,ID_003466,tile,ground_truth,crack,016_mask.png,../data/tile/ground_truth/crack/016_mask.png
3467,ID_003467,tile,ground_truth,crack,011_mask.png,../data/tile/ground_truth/crack/011_mask.png
3468,ID_003468,tile,ground_truth,crack,002_mask.png,../data/tile/ground_truth/crack/002_mask.png
3469,ID_003469,tile,ground_truth,crack,005_mask.png,../data/tile/ground_truth/crack/005_mask.png
3470,ID_003470,tile,ground_truth,crack,012_mask.png,../data/tile/ground_truth/crack/012_mask.png
3471,ID_003471,tile,ground_truth,crack,008_mask.png,../data/tile/ground_truth/crack/008_mask.png
3472,ID_003472,tile,ground_truth,crack,013_mask.png,../data/tile/ground_truth/crack/013_mask.png
3473,ID_003473,tile,ground_truth,crack,010_mask.png,../data/tile/ground_truth/crack/010_mask.png
3474,ID_003474,tile,ground_truth,crack,007_mask.png,../data/tile/ground_truth/crack/007_mask.png
3475,ID_003475,tile,ground_truth,crack,009_mask.png,../data/tile/ground_truth/crack/009_mask.png
3476,ID_003476,tile,ground_truth,gray_stroke,006_mask.png,../data/tile/ground_truth/gray_stroke/006_mask.png
3477,ID_003477,tile,ground_truth,gray_stroke,003_mask.png,../data/tile/ground_truth/gray_stroke/003_mask.png
3478,ID_003478,tile,ground_truth,gray_stroke,015_mask.png,../data/tile/ground_truth/gray_stroke/015_mask.png
3479,ID_003479,tile,ground_truth,gray_stroke,001_mask.png,../data/tile/ground_truth/gray_stroke/001_mask.png
3480,ID_003480,tile,ground_truth,gray_stroke,000_mask.png,../data/tile/ground_truth/gray_stroke/000_mask.png
3481,ID_003481,tile,ground_truth,gray_stroke,004_mask.png,../data/tile/ground_truth/gray_stroke/004_mask.png
3482,ID_003482,tile,ground_truth,gray_stroke,014_mask.png,../data/tile/ground_truth/gray_stroke/014_mask.png
3483,ID_003483,tile,ground_truth,gray_stroke,011_mask.png,../data/tile/ground_truth/gray_stroke/011_mask.png
3484,ID_003484,tile,ground_truth,gray_stroke,002_mask.png,../data/tile/ground_truth/gray_stroke/002_mask.png
3485,ID_003485,tile,ground_truth,gray_stroke,005_mask.png,../data/tile/ground_truth/gray_stroke/005_mask.png
3486,ID_003486,tile,ground_truth,gray_stroke,012_mask.png,../data/tile/ground_truth/gray_stroke/012_mask.png
3487,ID_003487,tile,ground_truth,gray_stroke,008_mask.png,../data/tile/ground_truth/gray_stroke/008_mask.png
3488,ID_003488,tile,ground_truth,gray_stroke,013_mask.png,../data/tile/ground_truth/gray_stroke/013_mask.png
3489,ID_003489,tile,ground_truth,gray_stroke,010_mask.png,../data/tile/ground_truth/gray_stroke/010_mask.png
3490,ID_003490,tile,ground_truth,gray_stroke,007_mask.png,../data/tile/ground_truth/gray_stroke/007_mask.png
3491,ID_003491,tile,ground_truth,gray_stroke,009_mask.png,../data/tile/ground_truth/gray_stroke/009_mask.png
3492,ID_003492,tile,train,good,143.png,../data/tile/train/good/143.png
3493,ID_003493,tile,train,good,171.png,../data/tile/train/good/171.png
3494,ID_003494,tile,train,good,129.png,../data/tile/train/good/129.png
3495,ID_003495,tile,train,good,058.png,../data/tile/train/good/058.png
3496,ID_003496,tile,train,good,049.png,../data/tile/train/good/049.png
3497,ID_003497,tile,train,good,135.png,../data/tile/train/good/135.png
3498,ID_003498,tile,train,good,031.png,../data/tile/train/good/031.png
3499,ID_003499,tile,train,good,094.png,../data/tile/train/good/094.png
3500,ID_003500,tile,train,good,167.png,../data/tile/train/good/167.png
3501,ID_003501,tile,train,good,115.png,../data/tile/train/good/115.png
3502,ID_003502,tile,train,good,177.png,../data/tile/train/good/177.png
3503,ID_003503,tile,train,good,215.png,../data/tile/train/good/215.png
3504,ID_003504,tile,train,good,001.png,../data/tile/train/good/001.png
3505,ID_003505,tile,train,good,194.png,../data/tile/train/good/194.png
3506,ID_003506,tile,train,good,052.png,../data/tile/train/good/052.png
3507,ID_003507,tile,train,good,173.png,../data/tile/train/good/173.png
3508,ID_003508,tile,train,good,039.png,../data/tile/train/good/039.png
3509,ID_003509,tile,train,good,130.png,../data/tile/train/good/130.png
3510,ID_003510,tile,train,good,140.png,../data/tile/train/good/140.png
3511,ID_003511,tile,train,good,020.png,../data/tile/train/good/020.png
3512,ID_003512,tile,train,good,195.png,../data/tile/train/good/195.png
3513,ID_003513,tile,train,good,073.png,../data/tile/train/good/073.png
3514,ID_003514,tile,train,good,046.png,../data/tile/train/good/046.png
3515,ID_003515,tile,train,good,205.png,../data/tile/train/good/205.png
3516,ID_003516,tile,train,good,085.png,../data/tile/train/good/085.png
3517,ID_003517,tile,train,good,092.png,../data/tile/train/good/092.png
3518,ID_003518,tile,train,good,133.png,../data/tile/train/good/133.png
3519,ID_003519,tile,train,good,089.png,../data/tile/train/good/089.png
